Sort,Planted,index,NIR_plate,experiment code,note1,Culture Number,Genotype,Isolate,NIR_plate_kernels,kernels,Positions,indexed,Seed treatment 1,Seed treatment 2,Date planted,Time watered,Base Soil Type,Honeycomb media,Rack,camera,Tray Position,Emergence Temperature,Date Transfer to emergence temperature,Time Transfer to 24C,Date time,initial picture date,initial picture time,Date Time,image capture interval (min),images captured,Time Between Transfer and first Picture (hrs),iplant directory,Colaborator,Handscored,HandScore_Location,ForImageProcessing,ForImageProcessing_Note,
1316,yes,20171113_tray10,33_core40_cold,2017A_Core40,,17A-8602,LH82,LH82,k15:k21,7,A05:G05,yes,5C,none,20171113,10:30,ProMix BX,ProMix BX,1,5,distal,24,20171119,12:00,11/19/2017 12:00,20171121,12:00,11/21/2017 12:00,30,300,48,/iplant/home/jgustin/maizeData/coleoptileEmergence/20171121_Rack1_Camera5,,no,NA,yes,NA,
1317,yes,20171113_tray10,34_core40_cold,2017A_Core40,,17A-8606,MBNIL_B043,MBNIL_B043,k15:k21,7,A06:G06,yes,5C,none,20171113,10:30,ProMix BX,ProMix BX,1,5,distal,24,20171119,12:00,11/19/2017 12:00,20171121,12:00,11/21/2017 12:00,30,300,48,/iplant/home/jgustin/maizeData/coleoptileEmergence/20171121_Rack1_Camera5,,no,NA,yes,NA,
1318,yes,20171113_tray10,35_core40_cold,2017A_Core40,,17A-8608,MBNIL_B049,MBNIL_B049,k15:k21,7,A07:G07,yes,5C,none,20171113,10:30,ProMix BX,ProMix BX,1,5,distal,24,20171119,12:00,11/19/2017 12:00,20171121,12:00,11/21/2017 12:00,30,300,48,/iplant/home/jgustin/maizeData/coleoptileEmergence/20171121_Rack1_Camera5,,no,NA,yes,NA,
1319,yes,20171113_tray10,36_core40_cold,2017A_Core40,,17A-8610,PH207,PH207,k15:k21,7,A08:G08,yes,5C,none,20171113,10:30,ProMix BX,ProMix BX,1,5,distal,24,20171119,12:00,11/19/2017 12:00,20171121,12:00,11/21/2017 12:00,30,300,48,/iplant/home/jgustin/maizeData/coleoptileEmergence/20171121_Rack1_Camera5,,no,NA,yes,NA,
1320,yes,20171113_tray10,37_core40_cold,2017A_Core40,,17A-8612,PHJ89,PHJ89,k15:k21,7,A09:G09,yes,5C,none,20171113,10:30,ProMix BX,ProMix BX,1,5,distal,24,20171119,12:00,11/19/2017 12:00,20171121,12:00,11/21/2017 12:00,30,300,48,/iplant/home/jgustin/maizeData/coleoptileEmergence/20171121_Rack1_Camera5,,no,NA,yes,NA,
1321,yes,20171113_tray10,38_core40_cold,2017A_Core40,,17A-8614,PHP02,PHP02,k15:k21,7,A10:G10,yes,5C,none,20171113,10:30,ProMix BX,ProMix BX,1,5,distal,24,20171119,12:00,11/19/2017 12:00,20171121,12:00,11/21/2017 12:00,30,300,48,/iplant/home/jgustin/maizeData/coleoptileEmergence/20171121_Rack1_Camera5,,no,NA,yes,NA,
1322,yes,20171113_tray10,39_core40_cold,2017A_Core40,,17A-8616,W117,W117,k15:k21,7,A11:G11,yes,5C,none,20171113,10:30,ProMix BX,ProMix BX,1,5,distal,24,20171119,12:00,11/19/2017 12:00,20171121,12:00,11/21/2017 12:00,30,300,48,/iplant/home/jgustin/maizeData/coleoptileEmergence/20171121_Rack1_Camera5,,no,NA,yes,NA,
1323,yes,20171113_tray10,40_core40_cold,2017A_Core40,,17A-8618,W22,W22,k15:k21,7,A12:G12,yes,5C,none,20171113,10:30,ProMix BX,ProMix BX,1,5,distal,24,20171119,12:00,11/19/2017 12:00,20171121,12:00,11/21/2017 12:00,30,300,48,/iplant/home/jgustin/maizeData/coleoptileEmergence/20171121_Rack1_Camera5,,no,NA,yes,NA,
1324,yes,20171113_tray11,01_core40_cold,2017A_Core40,,17A-8538,F353,F353,k22:k28,7,A01:G01,yes,5C,none,20171113,12:00,ProMix BX,ProMix BX,1,6,proximal,24,20171119,12:00,11/19/2017 12:00,20171121,12:00,11/21/2017 12:00,30,300,48,/iplant/home/jgustin/maizeData/coleoptileEmergence/20171121_Rack1_Camera6,,no,NA,yes,NA,
1325,yes,20171113_tray11,02_core40_cold,2017A_Core40,,17A-8539,UH007,UH007,k22:k28,7,A02:G02,yes,5C,none,20171113,12:00,ProMix BX,ProMix BX,1,6,proximal,24,20171119,12:00,11/19/2017 12:00,20171121,12:00,11/21/2017 12:00,30,300,48,/iplant/home/jgustin/maizeData/coleoptileEmergence/20171121_Rack1_Camera6,,no,NA,yes,NA,
1326,yes,20171113_tray11,03_core40_cold,2017A_Core40,,17A-8540,B73,B73,k22:k28,7,A03:G03,yes,5C,none,20171113,12:00,ProMix BX,ProMix BX,1,6,proximal,24,20171119,12:00,11/19/2017 12:00,20171121,12:00,11/21/2017 12:00,30,300,48,/iplant/home/jgustin/maizeData/coleoptileEmergence/20171121_Rack1_Camera6,,no,NA,yes,NA,
1327,yes,20171113_tray11,04_core40_cold,2017A_Core40,,17A-8542,B97,B97,k22:k28,7,A04:G04,yes,5C,none,20171113,12:00,ProMix BX,ProMix BX,1,6,proximal,24,20171119,12:00,11/19/2017 12:00,20171121,12:00,11/21/2017 12:00,30,300,48,/iplant/home/jgustin/maizeData/coleoptileEmergence/20171121_Rack1_Camera6,,no,NA,yes,NA,
1328,yes,20171113_tray11,05_core40_cold,2017A_Core40,,17A-8544,CML052,CML052,k22:k28,7,A05:G05,yes,5C,none,20171113,12:00,ProMix BX,ProMix BX,1,6,proximal,24,20171119,12:00,11/19/2017 12:00,20171121,12:00,11/21/2017 12:00,30,300,48,/iplant/home/jgustin/maizeData/coleoptileEmergence/20171121_Rack1_Camera6,,no,NA,yes,NA,
1329,yes,20171113_tray11,06_core40_cold,2017A_Core40,,17A-8547,CML069,CML069,k22:k28,7,A06:G06,yes,5C,none,20171113,12:00,ProMix BX,ProMix BX,1,6,proximal,24,20171119,12:00,11/19/2017 12:00,20171121,12:00,11/21/2017 12:00,30,300,48,/iplant/home/jgustin/maizeData/coleoptileEmergence/20171121_Rack1_Camera6,,no,NA,yes,NA,
1330,yes,20171113_tray11,07_core40_cold,2017A_Core40,,17A-8548,CML103,CML103,k22:k28,7,A07:G07,yes,5C,none,20171113,12:00,ProMix BX,ProMix BX,1,6,proximal,24,20171119,12:00,11/19/2017 12:00,20171121,12:00,11/21/2017 12:00,30,300,48,/iplant/home/jgustin/maizeData/coleoptileEmergence/20171121_Rack1_Camera6,,no,NA,yes,NA,
1331,yes,20171113_tray11,08_core40_cold,2017A_Core40,,17A-8550,CML228,CML228,k22:k28,7,A08:G08,yes,5C,none,20171113,12:00,ProMix BX,ProMix BX,1,6,proximal,24,20171119,12:00,11/19/2017 12:00,20171121,12:00,11/21/2017 12:00,30,300,48,/iplant/home/jgustin/maizeData/coleoptileEmergence/20171121_Rack1_Camera6,,no,NA,yes,NA,
1332,yes,20171113_tray11,09_core40_cold,2017A_Core40,,17A-8552,CML247,CML247,k22:k28,7,A09:G09,yes,5C,none,20171113,12:00,ProMix BX,ProMix BX,1,6,proximal,24,20171119,12:00,11/19/2017 12:00,20171121,12:00,11/21/2017 12:00,30,300,48,/iplant/home/jgustin/maizeData/coleoptileEmergence/20171121_Rack1_Camera6,,no,NA,yes,NA,
1333,yes,20171113_tray11,10_core40_cold,2017A_Core40,,17A-8554,CML322,CML322,k22:k28,7,A10:G10,yes,5C,none,20171113,12:00,ProMix BX,ProMix BX,1,6,proximal,24,20171119,12:00,11/19/2017 12:00,20171121,12:00,11/21/2017 12:00,30,300,48,/iplant/home/jgustin/maizeData/coleoptileEmergence/20171121_Rack1_Camera6,,no,NA,yes,NA,
1334,yes,20171113_tray11,11_core40_cold,2017A_Core40,,17A-8556,CML333,CML333,k22:k28,7,A11:G11,yes,5C,none,20171113,12:00,ProMix BX,ProMix BX,1,6,proximal,24,20171119,12:00,11/19/2017 12:00,20171121,12:00,11/21/2017 12:00,30,300,48,/iplant/home/jgustin/maizeData/coleoptileEmergence/20171121_Rack1_Camera6,,no,NA,yes,NA,
1335,yes,20171113_tray11,12_core40_cold,2017A_Core40,,17A-8558,Hp301,Hp301,k22:k28,7,A12:G12,yes,5C,none,20171113,12:00,ProMix BX,ProMix BX,1,6,proximal,24,20171119,12:00,11/19/2017 12:00,20171121,12:00,11/21/2017 12:00,30,300,48,/iplant/home/jgustin/maizeData/coleoptileEmergence/20171121_Rack1_Camera6,,no,NA,yes,NA,
1336,yes,20171113_tray12,13_core40_cold,2017A_Core40,,17A-8560,Il14H,Il14H,k22:k28,7,A01:G01,yes,5C,none,20171113,12:00,ProMix BX,ProMix BX,1,6,distal,24,20171119,12:00,11/19/2017 12:00,20171121,12:00,11/21/2017 12:00,30,300,48,/iplant/home/jgustin/maizeData/coleoptileEmergence/20171121_Rack1_Camera6,,no,NA,yes,NA,
1337,yes,20171113_tray12,14_core40_cold,2017A_Core40,,17A-8563,Ki03,Ki03,k22:k28,7,A02:G02,yes,5C,none,20171113,12:00,ProMix BX,ProMix BX,1,6,distal,24,20171119,12:00,11/19/2017 12:00,20171121,12:00,11/21/2017 12:00,30,300,48,/iplant/home/jgustin/maizeData/coleoptileEmergence/20171121_Rack1_Camera6,,no,NA,yes,NA,
1338,yes,20171113_tray12,15_core40_cold,2017A_Core40,,17A-8565,Ki11,Ki11,k22:k28,7,A03:G03,yes,5C,none,20171113,12:00,ProMix BX,ProMix BX,1,6,distal,24,20171119,12:00,11/19/2017 12:00,20171121,12:00,11/21/2017 12:00,30,300,48,/iplant/home/jgustin/maizeData/coleoptileEmergence/20171121_Rack1_Camera6,,no,NA,yes,NA,
1339,yes,20171113_tray12,16_core40_cold,2017A_Core40,,17A-8566,Ky21,Ky21,k22:k28,7,A04:G04,yes,5C,none,20171113,12:00,ProMix BX,ProMix BX,1,6,distal,24,20171119,12:00,11/19/2017 12:00,20171121,12:00,11/21/2017 12:00,30,300,48,/iplant/home/jgustin/maizeData/coleoptileEmergence/20171121_Rack1_Camera6,,no,NA,yes,NA,
1340,yes,20171113_tray12,17_core40_cold,2017A_Core40,,17A-8568,M037W,M037W,k22:k28,7,A05:G05,yes,5C,none,20171113,12:00,ProMix BX,ProMix BX,1,6,distal,24,20171119,12:00,11/19/2017 12:00,20171121,12:00,11/21/2017 12:00,30,300,48,/iplant/home/jgustin/maizeData/coleoptileEmergence/20171121_Rack1_Camera6,,no,NA,yes,NA,
1341,yes,20171113_tray12,18_core40_cold,2017A_Core40,,17A-8570,M162W,M162W,k22:k28,7,A06:G06,yes,5C,none,20171113,12:00,ProMix BX,ProMix BX,1,6,distal,24,20171119,12:00,11/19/2017 12:00,20171121,12:00,11/21/2017 12:00,30,300,48,/iplant/home/jgustin/maizeData/coleoptileEmergence/20171121_Rack1_Camera6,,no,NA,yes,NA,
1342,yes,20171113_tray12,19_core40_cold,2017A_Core40,,17A-8572,Mo17,Mo17,k22:k28,7,A07:G07,yes,5C,none,20171113,12:00,ProMix BX,ProMix BX,1,6,distal,24,20171119,12:00,11/19/2017 12:00,20171121,12:00,11/21/2017 12:00,30,300,48,/iplant/home/jgustin/maizeData/coleoptileEmergence/20171121_Rack1_Camera6,,no,NA,yes,NA,
1343,yes,20171113_tray12,20_core40_cold,2017A_Core40,,17A-8575,Mo18W,Mo18W,k22:k28,7,A08:G08,yes,5C,none,20171113,12:00,ProMix BX,ProMix BX,1,6,distal,24,20171119,12:00,11/19/2017 12:00,20171121,12:00,11/21/2017 12:00,30,300,48,/iplant/home/jgustin/maizeData/coleoptileEmergence/20171121_Rack1_Camera6,,no,NA,yes,NA,
1344,yes,20171113_tray12,21_core40_cold,2017A_Core40,,17A-8576,MS71,MS71,k22:k28,7,A09:G09,yes,5C,none,20171113,12:00,ProMix BX,ProMix BX,1,6,distal,24,20171119,12:00,11/19/2017 12:00,20171121,12:00,11/21/2017 12:00,30,300,48,/iplant/home/jgustin/maizeData/coleoptileEmergence/20171121_Rack1_Camera6,,no,NA,yes,NA,
1345,yes,20171113_tray12,22_core40_cold,2017A_Core40,,17A-8579,NC358,NC358,k22:k28,7,A10:G10,yes,5C,none,20171113,12:00,ProMix BX,ProMix BX,1,6,distal,24,20171119,12:00,11/19/2017 12:00,20171121,12:00,11/21/2017 12:00,30,300,48,/iplant/home/jgustin/maizeData/coleoptileEmergence/20171121_Rack1_Camera6,,no,NA,yes,NA,
1346,yes,20171113_tray12,23_core40_cold,2017A_Core40,,17A-8580,Oh43,Oh43,k22:k28,7,A11:G11,yes,5C,none,20171113,12:00,ProMix BX,ProMix BX,1,6,distal,24,20171119,12:00,11/19/2017 12:00,20171121,12:00,11/21/2017 12:00,30,300,48,/iplant/home/jgustin/maizeData/coleoptileEmergence/20171121_Rack1_Camera6,,no,NA,yes,NA,
1347,yes,20171113_tray12,24_core40_cold,2017A_Core40,,17A-8582,Oh7B,Oh7B,k22:k28,7,A12:G12,yes,5C,none,20171113,12:00,ProMix BX,ProMix BX,1,6,distal,24,20171119,12:00,11/19/2017 12:00,20171121,12:00,11/21/2017 12:00,30,300,48,/iplant/home/jgustin/maizeData/coleoptileEmergence/20171121_Rack1_Camera6,,no,NA,yes,NA,
1348,yes,20171113_tray13,25_core40_cold,2017A_Core40,,17A-8584,P39,P39,k22:k28,7,A01:G01,yes,5C,none,20171113,12:00,ProMix BX,ProMix BX,2,7,proximal,24,20171119,12:00,11/19/2017 12:00,20171121,12:00,11/21/2017 12:00,30,300,48,/iplant/home/jgustin/maizeData/coleoptileEmergence/20171121_Rack2_Camera1,,no,NA,yes,NA,
1349,yes,20171113_tray13,26_core40_cold,2017A_Core40,,17A-8589,Tzi8,Tzi8,k22:k28,7,A02:G02,yes,5C,none,20171113,12:00,ProMix BX,ProMix BX,2,7,proximal,24,20171119,12:00,11/19/2017 12:00,20171121,12:00,11/21/2017 12:00,30,300,48,/iplant/home/jgustin/maizeData/coleoptileEmergence/20171121_Rack2_Camera1,,no,NA,yes,NA,
1350,yes,20171113_tray13,27_core40_cold,2017A_Core40,,17A-8590,3IIH6,3IIH6,k22:k28,7,A03:G03,yes,5C,none,20171113,12:00,ProMix BX,ProMix BX,2,7,proximal,24,20171119,12:00,11/19/2017 12:00,20171121,12:00,11/21/2017 12:00,30,300,48,/iplant/home/jgustin/maizeData/coleoptileEmergence/20171121_Rack2_Camera1,,no,NA,yes,NA,
1351,yes,20171113_tray13,28_core40_cold,2017A_Core40,,17A-8592,D06,D06,k22:k28,7,A04:G04,yes,5C,none,20171113,12:00,ProMix BX,ProMix BX,2,7,proximal,24,20171119,12:00,11/19/2017 12:00,20171121,12:00,11/21/2017 12:00,30,300,48,/iplant/home/jgustin/maizeData/coleoptileEmergence/20171121_Rack2_Camera1,,no,NA,yes,NA,
1352,yes,20171113_tray13,29_core40_cold,2017A_Core40,,17A-8594,DK105,DK105,k22:k28,7,A05:G05,yes,5C,none,20171113,12:00,ProMix BX,ProMix BX,2,7,proximal,24,20171119,12:00,11/19/2017 12:00,20171121,12:00,11/21/2017 12:00,30,300,48,/iplant/home/jgustin/maizeData/coleoptileEmergence/20171121_Rack2_Camera1,,no,NA,yes,NA,
1353,yes,20171113_tray13,30_core40_cold,2017A_Core40,,17A-8597,F2,F2,k22:k28,7,A06:G06,yes,5C,none,20171113,12:00,ProMix BX,ProMix BX,2,7,proximal,24,20171119,12:00,11/19/2017 12:00,20171121,12:00,11/21/2017 12:00,30,300,48,/iplant/home/jgustin/maizeData/coleoptileEmergence/20171121_Rack2_Camera1,,no,NA,yes,NA,
1354,yes,20171113_tray13,31_core40_cold,2017A_Core40,,17A-8598,LH185,LH185,k22:k28,7,A07:G07,yes,5C,none,20171113,12:00,ProMix BX,ProMix BX,2,7,proximal,24,20171119,12:00,11/19/2017 12:00,20171121,12:00,11/21/2017 12:00,30,300,48,/iplant/home/jgustin/maizeData/coleoptileEmergence/20171121_Rack2_Camera1,,no,NA,yes,NA,
1355,yes,20171113_tray13,32_core40_cold,2017A_Core40,,17A-8600,LH198,LH198,k22:k28,7,A08:G08,yes,5C,none,20171113,12:00,ProMix BX,ProMix BX,2,7,proximal,24,20171119,12:00,11/19/2017 12:00,20171121,12:00,11/21/2017 12:00,30,300,48,/iplant/home/jgustin/maizeData/coleoptileEmergence/20171121_Rack2_Camera1,,no,NA,yes,NA,
1356,yes,20171113_tray13,33_core40_cold,2017A_Core40,,17A-8602,LH82,LH82,k22:k28,7,A09:G09,yes,5C,none,20171113,12:00,ProMix BX,ProMix BX,2,7,proximal,24,20171119,12:00,11/19/2017 12:00,20171121,12:00,11/21/2017 12:00,30,300,48,/iplant/home/jgustin/maizeData/coleoptileEmergence/20171121_Rack2_Camera1,,no,NA,yes,NA,
1357,yes,20171113_tray13,34_core40_cold,2017A_Core40,,17A-8606,MBNIL_B043,MBNIL_B043,k22:k28,7,A10:G10,yes,5C,none,20171113,12:00,ProMix BX,ProMix BX,2,7,proximal,24,20171119,12:00,11/19/2017 12:00,20171121,12:00,11/21/2017 12:00,30,300,48,/iplant/home/jgustin/maizeData/coleoptileEmergence/20171121_Rack2_Camera1,,no,NA,yes,NA,
1358,yes,20171113_tray13,35_core40_cold,2017A_Core40,,17A-8608,MBNIL_B049,MBNIL_B049,k22:k28,7,A11:G11,yes,5C,none,20171113,12:00,ProMix BX,ProMix BX,2,7,proximal,24,20171119,12:00,11/19/2017 12:00,20171121,12:00,11/21/2017 12:00,30,300,48,/iplant/home/jgustin/maizeData/coleoptileEmergence/20171121_Rack2_Camera1,,no,NA,yes,NA,
1359,yes,20171113_tray13,36_core40_cold,2017A_Core40,,17A-8610,PH207,PH207,k22:k28,7,A12:G12,yes,5C,none,20171113,12:00,ProMix BX,ProMix BX,2,7,proximal,24,20171119,12:00,11/19/2017 12:00,20171121,12:00,11/21/2017 12:00,30,300,48,/iplant/home/jgustin/maizeData/coleoptileEmergence/20171121_Rack2_Camera1,,no,NA,yes,NA,
1360,yes,20171113_tray14,37_core40_cold,2017A_Core40,,17A-8612,PHJ89,PHJ89,k22:k28,7,A01:G01,yes,5C,none,20171113,12:00,ProMix BX,ProMix BX,2,7,distal,24,20171119,12:00,11/19/2017 12:00,20171121,12:00,11/21/2017 12:00,30,300,48,/iplant/home/jgustin/maizeData/coleoptileEmergence/20171121_Rack2_Camera1,,no,NA,yes,NA,
1361,yes,20171113_tray14,38_core40_cold,2017A_Core40,,17A-8614,PHP02,PHP02,k22:k28,7,A02:G02,yes,5C,none,20171113,12:00,ProMix BX,ProMix BX,2,7,distal,24,20171119,12:00,11/19/2017 12:00,20171121,12:00,11/21/2017 12:00,30,300,48,/iplant/home/jgustin/maizeData/coleoptileEmergence/20171121_Rack2_Camera1,,no,NA,yes,NA,
1362,yes,20171113_tray14,39_core40_cold,2017A_Core40,,17A-8616,W117,W117,k22:k28,7,A03:G03,yes,5C,none,20171113,12:00,ProMix BX,ProMix BX,2,7,distal,24,20171119,12:00,11/19/2017 12:00,20171121,12:00,11/21/2017 12:00,30,300,48,/iplant/home/jgustin/maizeData/coleoptileEmergence/20171121_Rack2_Camera1,,no,NA,yes,NA,
1363,yes,20171113_tray14,40_core40_cold,2017A_Core40,,17A-8618,W22,W22,k22:k28,7,A04:G04,yes,5C,none,20171113,12:00,ProMix BX,ProMix BX,2,7,distal,24,20171119,12:00,11/19/2017 12:00,20171121,12:00,11/21/2017 12:00,30,300,48,/iplant/home/jgustin/maizeData/coleoptileEmergence/20171121_Rack2_Camera1,,no,NA,yes,NA,
1364,yes,20171113_tray14,01_core40_cold,2017A_Core40,,17A-8538,F353,F353,k29:k35,7,A05:G05,yes,5C,none,20171113,12:00,ProMix BX,ProMix BX,2,7,distal,24,20171119,12:00,11/19/2017 12:00,20171121,12:00,11/21/2017 12:00,30,300,48,/iplant/home/jgustin/maizeData/coleoptileEmergence/20171121_Rack2_Camera1,,no,NA,yes,NA,
1365,yes,20171113_tray14,02_core40_cold,2017A_Core40,,17A-8539,UH007,UH007,k29:k35,7,A06:G06,yes,5C,none,20171113,12:00,ProMix BX,ProMix BX,2,7,distal,24,20171119,12:00,11/19/2017 12:00,20171121,12:00,11/21/2017 12:00,30,300,48,/iplant/home/jgustin/maizeData/coleoptileEmergence/20171121_Rack2_Camera1,,no,NA,yes,NA,
1366,yes,20171113_tray14,03_core40_cold,2017A_Core40,,17A-8540,B73,B73,k29:k35,7,A07:G07,yes,5C,none,20171113,12:00,ProMix BX,ProMix BX,2,7,distal,24,20171119,12:00,11/19/2017 12:00,20171121,12:00,11/21/2017 12:00,30,300,48,/iplant/home/jgustin/maizeData/coleoptileEmergence/20171121_Rack2_Camera1,,no,NA,yes,NA,
1367,yes,20171113_tray14,04_core40_cold,2017A_Core40,,17A-8542,B97,B97,k29:k35,7,A08:G08,yes,5C,none,20171113,12:00,ProMix BX,ProMix BX,2,7,distal,24,20171119,12:00,11/19/2017 12:00,20171121,12:00,11/21/2017 12:00,30,300,48,/iplant/home/jgustin/maizeData/coleoptileEmergence/20171121_Rack2_Camera1,,no,NA,yes,NA,
1368,yes,20171113_tray14,05_core40_cold,2017A_Core40,,17A-8544,CML052,CML052,k29:k35,7,A09:G09,yes,5C,none,20171113,12:00,ProMix BX,ProMix BX,2,7,distal,24,20171119,12:00,11/19/2017 12:00,20171121,12:00,11/21/2017 12:00,30,300,48,/iplant/home/jgustin/maizeData/coleoptileEmergence/20171121_Rack2_Camera1,,no,NA,yes,NA,
1369,yes,20171113_tray14,06_core40_cold,2017A_Core40,,17A-8547,CML069,CML069,k29:k35,7,A10:G10,yes,5C,none,20171113,12:00,ProMix BX,ProMix BX,2,7,distal,24,20171119,12:00,11/19/2017 12:00,20171121,12:00,11/21/2017 12:00,30,300,48,/iplant/home/jgustin/maizeData/coleoptileEmergence/20171121_Rack2_Camera1,,no,NA,yes,NA,
1370,yes,20171113_tray14,07_core40_cold,2017A_Core40,,17A-8548,CML103,CML103,k29:k35,7,A11:G11,yes,5C,none,20171113,12:00,ProMix BX,ProMix BX,2,7,distal,24,20171119,12:00,11/19/2017 12:00,20171121,12:00,11/21/2017 12:00,30,300,48,/iplant/home/jgustin/maizeData/coleoptileEmergence/20171121_Rack2_Camera1,,no,NA,yes,NA,
1371,yes,20171113_tray14,08_core40_cold,2017A_Core40,,17A-8550,CML228,CML228,k29:k35,7,A12:G12,yes,5C,none,20171113,12:00,ProMix BX,ProMix BX,2,7,distal,24,20171119,12:00,11/19/2017 12:00,20171121,12:00,11/21/2017 12:00,30,300,48,/iplant/home/jgustin/maizeData/coleoptileEmergence/20171121_Rack2_Camera1,,no,NA,yes,NA,
1372,yes,20171113_tray15,09_core40_cold,2017A_Core40,,17A-8552,CML247,CML247,k29:k35,7,A01:G01,yes,5C,none,20171113,12:00,ProMix BX,ProMix BX,2,8,proximal,24,20171119,12:00,11/19/2017 12:00,20171121,12:00,11/21/2017 12:00,30,300,48,/iplant/home/jgustin/maizeData/coleoptileEmergence/20171121_Rack2_Camera2,,no,NA,yes,NA,
1373,yes,20171113_tray15,10_core40_cold,2017A_Core40,,17A-8554,CML322,CML322,k29:k35,7,A02:G02,yes,5C,none,20171113,12:00,ProMix BX,ProMix BX,2,8,proximal,24,20171119,12:00,11/19/2017 12:00,20171121,12:00,11/21/2017 12:00,30,300,48,/iplant/home/jgustin/maizeData/coleoptileEmergence/20171121_Rack2_Camera2,,no,NA,yes,NA,
1374,yes,20171113_tray15,11_core40_cold,2017A_Core40,,17A-8556,CML333,CML333,k29:k35,7,A03:G03,yes,5C,none,20171113,12:00,ProMix BX,ProMix BX,2,8,proximal,24,20171119,12:00,11/19/2017 12:00,20171121,12:00,11/21/2017 12:00,30,300,48,/iplant/home/jgustin/maizeData/coleoptileEmergence/20171121_Rack2_Camera2,,no,NA,yes,NA,
1375,yes,20171113_tray15,12_core40_cold,2017A_Core40,,17A-8558,Hp301,Hp301,k29:k35,7,A04:G04,yes,5C,none,20171113,12:00,ProMix BX,ProMix BX,2,8,proximal,24,20171119,12:00,11/19/2017 12:00,20171121,12:00,11/21/2017 12:00,30,300,48,/iplant/home/jgustin/maizeData/coleoptileEmergence/20171121_Rack2_Camera2,,no,NA,yes,NA,
1376,yes,20171113_tray15,13_core40_cold,2017A_Core40,,17A-8560,Il14H,Il14H,k29:k35,7,A05:G05,yes,5C,none,20171113,12:00,ProMix BX,ProMix BX,2,8,proximal,24,20171119,12:00,11/19/2017 12:00,20171121,12:00,11/21/2017 12:00,30,300,48,/iplant/home/jgustin/maizeData/coleoptileEmergence/20171121_Rack2_Camera2,,no,NA,yes,NA,
1377,yes,20171113_tray15,14_core40_cold,2017A_Core40,,17A-8563,Ki03,Ki03,k29:k35,7,A06:G06,yes,5C,none,20171113,12:00,ProMix BX,ProMix BX,2,8,proximal,24,20171119,12:00,11/19/2017 12:00,20171121,12:00,11/21/2017 12:00,30,300,48,/iplant/home/jgustin/maizeData/coleoptileEmergence/20171121_Rack2_Camera2,,no,NA,yes,NA,
1378,yes,20171113_tray15,15_core40_cold,2017A_Core40,,17A-8565,Ki11,Ki11,k29:k35,7,A07:G07,yes,5C,none,20171113,12:00,ProMix BX,ProMix BX,2,8,proximal,24,20171119,12:00,11/19/2017 12:00,20171121,12:00,11/21/2017 12:00,30,300,48,/iplant/home/jgustin/maizeData/coleoptileEmergence/20171121_Rack2_Camera2,,no,NA,yes,NA,
1379,yes,20171113_tray15,16_core40_cold,2017A_Core40,,17A-8566,Ky21,Ky21,k29:k35,7,A08:G08,yes,5C,none,20171113,12:00,ProMix BX,ProMix BX,2,8,proximal,24,20171119,12:00,11/19/2017 12:00,20171121,12:00,11/21/2017 12:00,30,300,48,/iplant/home/jgustin/maizeData/coleoptileEmergence/20171121_Rack2_Camera2,,no,NA,yes,NA,
1380,yes,20171113_tray15,17_core40_cold,2017A_Core40,,17A-8568,M037W,M037W,k29:k35,7,A09:G09,yes,5C,none,20171113,12:00,ProMix BX,ProMix BX,2,8,proximal,24,20171119,12:00,11/19/2017 12:00,20171121,12:00,11/21/2017 12:00,30,300,48,/iplant/home/jgustin/maizeData/coleoptileEmergence/20171121_Rack2_Camera2,,no,NA,yes,NA,
1381,yes,20171113_tray15,18_core40_cold,2017A_Core40,,17A-8570,M162W,M162W,k29:k35,7,A10:G10,yes,5C,none,20171113,12:00,ProMix BX,ProMix BX,2,8,proximal,24,20171119,12:00,11/19/2017 12:00,20171121,12:00,11/21/2017 12:00,30,300,48,/iplant/home/jgustin/maizeData/coleoptileEmergence/20171121_Rack2_Camera2,,no,NA,yes,NA,
1382,yes,20171113_tray15,19_core40_cold,2017A_Core40,,17A-8572,Mo17,Mo17,k29:k35,7,A11:G11,yes,5C,none,20171113,12:00,ProMix BX,ProMix BX,2,8,proximal,24,20171119,12:00,11/19/2017 12:00,20171121,12:00,11/21/2017 12:00,30,300,48,/iplant/home/jgustin/maizeData/coleoptileEmergence/20171121_Rack2_Camera2,,no,NA,yes,NA,
1383,yes,20171113_tray15,20_core40_cold,2017A_Core40,,17A-8575,Mo18W,Mo18W,k29:k35,7,A12:G12,yes,5C,none,20171113,12:00,ProMix BX,ProMix BX,2,8,proximal,24,20171119,12:00,11/19/2017 12:00,20171121,12:00,11/21/2017 12:00,30,300,48,/iplant/home/jgustin/maizeData/coleoptileEmergence/20171121_Rack2_Camera2,,no,NA,yes,NA,
1384,yes,20171113_tray16,21_core40_cold,2017A_Core40,,17A-8576,MS71,MS71,k29:k35,7,A01:G01,yes,5C,none,20171113,12:00,ProMix BX,ProMix BX,2,8,distal,24,20171119,12:00,11/19/2017 12:00,20171121,12:00,11/21/2017 12:00,30,300,48,/iplant/home/jgustin/maizeData/coleoptileEmergence/20171121_Rack2_Camera2,,no,NA,yes,NA,
